image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/619080ym37L.jpg,530124,depth,12.2 inch
https://m.media-amazon.com/images/I/71530qq+qFL.jpg,529606,item_weight,8.0 ounce
https://m.media-amazon.com/images/I/81PMtJHODTL.jpg,704724,maximum_weight_recommendation,125 kilogram
https://m.media-amazon.com/images/I/61+zgoW+RYS.jpg,860821,height,295.0 millimetre
https://m.media-amazon.com/images/I/5103YbLwcEL.jpg,810266,height,3.7 inch
https://m.media-amazon.com/images/I/71nh7UBcDCL.jpg,648011,voltage,"[110.0, 130.0] volt"
https://m.media-amazon.com/images/I/71cMzRJQWeL.jpg,752266,wattage,100.0 watt
https://m.media-amazon.com/images/I/81M5x4VFkzL.jpg,179080,wattage,400.0 watt
https://m.media-amazon.com/images/I/81-uJlbQV3L.jpg,459516,item_weight,650.0 milligram
https://m.media-amazon.com/images/I/51Sx0MA8AtL.jpg,178778,depth,23.5 centimetre
https://m.media-amazon.com/images/I/71y4vm63jVL.jpg,120219,maximum_weight_recommendation,7.0 ton
https://m.media-amazon.com/images/I/51HKXFMgIxL.jpg,205842,width,150.0 millimetre
https://m.media-amazon.com/images/I/519YKXCWsvS.jpg,208023,width,10.0 inch
https://m.media-amazon.com/images/I/81039f2GsnL.jpg,149159,item_weight,1.0 pound
https://m.media-amazon.com/images/I/71JTy-7kd9L.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/61-2M2yFAeL.jpg,416664,width,7.5 inch
https://m.media-amazon.com/images/I/81msrFoQmuL.jpg,271537,voltage,220.0 volt
https://m.media-amazon.com/images/I/610VRg8oaPL.jpg,347320,depth,13.3 centimetre
https://m.media-amazon.com/images/I/51MDKFvhiVS.jpg,640408,height,295.0 millimetre
https://m.media-amazon.com/images/I/71EXWIDCTuL.jpg,752266,wattage,45.0 watt
https://m.media-amazon.com/images/I/51wBQDHBc1L.jpg,416664,wattage,0.6 watt
https://m.media-amazon.com/images/I/81ER23vG62L.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/51-FSKXverL.jpg,658003,height,8.1 inch
https://m.media-amazon.com/images/I/615U-CELaiL.jpg,861555,depth,13.7 centimetre
https://m.media-amazon.com/images/I/71oiF2SocVL.jpg,449805,item_weight,350.0 gram
https://m.media-amazon.com/images/I/51-aYsYdiML.jpg,156839,depth,72.0 inch
https://m.media-amazon.com/images/I/519X8djSTaL.jpg,955292,wattage,20.0 watt
https://m.media-amazon.com/images/I/51pxyKRjkjL.jpg,120219,maximum_weight_recommendation,20.0 kilogram
https://m.media-amazon.com/images/I/51va2D1letL.jpg,931856,width,2.05 inch
https://m.media-amazon.com/images/I/41cukpEONVL.jpg,892291,wattage,67.0 watt
https://m.media-amazon.com/images/I/71SeKGn8p3L.jpg,318770,wattage,960.0 horsepower
https://m.media-amazon.com/images/I/31vjdb2g3QL.jpg,120569,item_weight,15.0 kilogram
https://m.media-amazon.com/images/I/71Yw8KXeYXL.jpg,801829,maximum_weight_recommendation,150 kilogram
https://m.media-amazon.com/images/I/51JVuFF6jCL.jpg,271537,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/51esN-zhAqL.jpg,362818,depth,9.3 inch
https://m.media-amazon.com/images/I/61E6jItdMxL.jpg,242256,depth,11.8 inch
https://m.media-amazon.com/images/I/41YD-8xyhkL.jpg,120569,item_weight,4.0 kilogram
https://m.media-amazon.com/images/I/51-jdFboQcL.jpg,302672,width,5.0 centimetre
https://m.media-amazon.com/images/I/51JCzyQZPqL.jpg,312308,depth,23.0 centimetre
https://m.media-amazon.com/images/I/61ky8kUSDxL.jpg,318770,wattage,90.0 watt
https://m.media-amazon.com/images/I/61JBtk3JwiL.jpg,225091,item_weight,0.28 gram
https://m.media-amazon.com/images/I/61CZdpOGWQL.jpg,916768,height,7.8 centimetre
https://m.media-amazon.com/images/I/412y21HMNSL.jpg,292475,height,3.14 inch
https://m.media-amazon.com/images/I/61EMQmFsm0L.jpg,865020,height,102.0 centimetre
https://m.media-amazon.com/images/I/71gWn794qWL.jpg,120219,maximum_weight_recommendation,7192.0 gram
https://m.media-amazon.com/images/I/51Qwj+n+37L.jpg,725436,depth,14.6 centimetre
https://m.media-amazon.com/images/I/5192qltl88L.jpg,148807,width,110.0 inch
https://m.media-amazon.com/images/I/61JHQ+CEf5L.jpg,156839,maximum_weight_recommendation,24 kilogram
https://m.media-amazon.com/images/I/71+VnNFewJL.jpg,299791,item_weight,20.0 gram
https://m.media-amazon.com/images/I/517FQbI9eyL.jpg,658003,height,2.0 inch
https://m.media-amazon.com/images/I/51lacC7DeIL.jpg,970563,height,12.0 inch
https://m.media-amazon.com/images/I/71i4IwsDX4L.jpg,801829,maximum_weight_recommendation,270 pound
https://m.media-amazon.com/images/I/61-JaIK+pwL.jpg,932289,depth,15.0 inch
https://m.media-amazon.com/images/I/714-A6xeGGL.jpg,801829,maximum_weight_recommendation,330 pound
https://m.media-amazon.com/images/I/51HVrzptGCL.jpg,823083,height,23.0 centimetre
https://m.media-amazon.com/images/I/51TZ8TkV6DL.jpg,183388,width,3.0 centimetre
https://m.media-amazon.com/images/I/51fYJB70FGL.jpg,524117,depth,171.0 centimetre
https://m.media-amazon.com/images/I/512ITXni-CL.jpg,598989,depth,60.0 centimetre
https://m.media-amazon.com/images/I/81BuFuWAsXL.jpg,150913,maximum_weight_recommendation,9.7 kilogram
https://m.media-amazon.com/images/I/51JAxPFOrqL.jpg,648011,wattage,18.0 watt
https://m.media-amazon.com/images/I/41nrrE2jtLL.jpg,296275,height,5.0 centimetre
https://m.media-amazon.com/images/I/61BvjOn-6bL.jpg,524117,depth,13.8 inch
https://m.media-amazon.com/images/I/613TONyuVUL.jpg,883361,depth,18.0 inch
https://m.media-amazon.com/images/I/51epLy3LXiL.jpg,970563,width,32.0 centimetre
https://m.media-amazon.com/images/I/81nXzQaqWQL.jpg,884560,item_volume,100.0 millilitre
https://m.media-amazon.com/images/I/81qTnph4I2L.jpg,525429,wattage,335.0 watt
https://m.media-amazon.com/images/I/61oOVLGe7DL.jpg,752266,voltage,15.0 volt
https://m.media-amazon.com/images/I/51tXxW+NatL.jpg,558806,width,12.0 centimetre
https://m.media-amazon.com/images/I/513DsrJ5+dL.jpg,483370,width,6.0 centimetre
https://m.media-amazon.com/images/I/61v90icOHsL.jpg,120219,maximum_weight_recommendation,70.0 ton
https://m.media-amazon.com/images/I/71SylrSGu1L.jpg,916768,item_volume,2.1 litre
https://m.media-amazon.com/images/I/81ELTYpOCYL.jpg,120219,maximum_weight_recommendation,10.0 kilogram
https://m.media-amazon.com/images/I/31NR6WSIJgL.jpg,459516,item_volume,30.0 millilitre
https://m.media-amazon.com/images/I/617DyKqI5KL.jpg,978900,height,6.5 centimetre
https://m.media-amazon.com/images/I/51g0TJONmnS.jpg,417434,height,50.0 millimetre
https://m.media-amazon.com/images/I/31JCP9QRHcL.jpg,752266,wattage,12.0 watt
https://m.media-amazon.com/images/I/611CLGvhlYL.jpg,639090,item_weight,2.0 milligram
https://m.media-amazon.com/images/I/61Ke0SdqJRL.jpg,459516,item_weight,1000.0 milligram
https://m.media-amazon.com/images/I/41zUtiFFFVL.jpg,579652,width,71.5 centimetre
https://m.media-amazon.com/images/I/61sH8X3X0jL.jpg,752266,wattage,10.0 watt
https://m.media-amazon.com/images/I/812q1IF3IdL.jpg,955292,wattage,48.0 watt
https://m.media-amazon.com/images/I/71vzjHqyc1L.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/51-M4jkKdpL.jpg,549052,height,11.0 centimetre
https://m.media-amazon.com/images/I/51EIVbWEIdL.jpg,675317,depth,133.0 millimetre
https://m.media-amazon.com/images/I/51iJgfvzZmL.jpg,752266,depth,450.0 millimetre
https://m.media-amazon.com/images/I/71Tut0nUTgL.jpg,752266,item_weight,4.0 gram
https://m.media-amazon.com/images/I/5183XNdSdJL.jpg,184557,depth,5.3 inch
https://m.media-amazon.com/images/I/51e9hsKRj9L.jpg,171418,height,8.7 inch
https://m.media-amazon.com/images/I/71Se3UADpeL.jpg,281678,item_volume,200.0 millilitre
https://m.media-amazon.com/images/I/51qU+7hgWqL.jpg,220662,width,9.0 centimetre
https://m.media-amazon.com/images/I/616eymvnUyL.jpg,459516,item_volume,120.0 millilitre
https://m.media-amazon.com/images/I/31J6SLnlQ1L.jpg,752266,voltage,5.0 volt
https://m.media-amazon.com/images/I/61MeatPuvnL.jpg,731432,item_weight,200 gram
https://m.media-amazon.com/images/I/41DshWryHfL.jpg,969033,maximum_weight_recommendation,4.6 kilogram
https://m.media-amazon.com/images/I/71JpW8MoITL.jpg,369753,item_volume,1.35 ounce
https://m.media-amazon.com/images/I/51IUnUaQXcL.jpg,978900,item_weight,1.0 pound
https://m.media-amazon.com/images/I/71aP3VJLnZL.jpg,892291,wattage,0.0 kilowatt hour
https://m.media-amazon.com/images/I/51N6C-Wm6BL.jpg,523599,depth,33.0 centimetre
https://m.media-amazon.com/images/I/71tcbuNRrIL.jpg,281678,item_volume,10.0 litre
https://m.media-amazon.com/images/I/71Rn67pIC2L.jpg,318770,wattage,15.0 watt
https://m.media-amazon.com/images/I/61D3xFmfI7L.jpg,179080,wattage,1000.0 watt
https://m.media-amazon.com/images/I/716SyCAMipL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61IpSN+6D+L.jpg,299791,item_weight,7.2 gram
https://m.media-amazon.com/images/I/511rzXwmzTL.jpg,849273,width,5.5 centimetre
https://m.media-amazon.com/images/I/617vwl+xC8L.jpg,658003,width,27.0 centimetre
https://m.media-amazon.com/images/I/61DNG+Qrm7L.jpg,931247,depth,60.0 inch
https://m.media-amazon.com/images/I/51421kRoBgL.jpg,894599,depth,220.0 millimetre
https://m.media-amazon.com/images/I/51BRsC3rt-L.jpg,281678,item_volume,250.0 millilitre
https://m.media-amazon.com/images/I/61nqBcZ798L.jpg,709627,voltage,48.0 volt
https://m.media-amazon.com/images/I/51Xcly+8egL.jpg,436746,width,120.0 millimetre
https://m.media-amazon.com/images/I/51eqqgJp1cL.jpg,991868,depth,36.0 inch
https://m.media-amazon.com/images/I/618GMT+Y1gL.jpg,843434,depth,78.0 millimetre
https://m.media-amazon.com/images/I/81U3rE+KKPL.jpg,501250,voltage,24.0 volt
https://m.media-amazon.com/images/I/51fXBg0PKDL.jpg,113134,height,8.0 centimetre
https://m.media-amazon.com/images/I/61-SFmRT2JL.jpg,844474,height,45.0 centimetre
https://m.media-amazon.com/images/I/51OPiIZpI0L.jpg,682898,height,70.0 millimetre
https://m.media-amazon.com/images/I/51-jA-Hb-uL.jpg,846116,depth,150.0 millimetre
https://m.media-amazon.com/images/I/81KrCjmhCuL.jpg,459516,item_volume,250.0 millilitre
https://m.media-amazon.com/images/I/817QmLTy34L.jpg,369753,item_volume,5.0 fluid ounce
https://m.media-amazon.com/images/I/614vivYHzNL.jpg,781426,width,83.0 centimetre
https://m.media-amazon.com/images/I/61y1HD+ktPL.jpg,318770,wattage,300.0 watt
https://m.media-amazon.com/images/I/417wZhPcYNL.jpg,277199,depth,10.0 metre
https://m.media-amazon.com/images/I/81Jt6M5YEQL.jpg,916768,item_volume,14.0 litre
https://m.media-amazon.com/images/I/51OCSOSrpXS.jpg,860821,voltage,12.0 volt
https://m.media-amazon.com/images/I/51NEt5BqPuL.jpg,648011,width,2.25 inch
https://m.media-amazon.com/images/I/516ZIKNrcIS.jpg,478357,width,30.0 centimetre
https://m.media-amazon.com/images/I/71s3VvwPyKL.jpg,916768,item_volume,330.0 millilitre
https://m.media-amazon.com/images/I/81C9L46L9UL.jpg,459516,item_volume,"[200.0, 300.0] millilitre"
https://m.media-amazon.com/images/I/61LXLDfWejL.jpg,120219,maximum_weight_recommendation,3.0 kilogram
https://m.media-amazon.com/images/I/817B3PGMTzL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/51NCwCRIqZL.jpg,219260,width,4.0 centimetre
https://m.media-amazon.com/images/I/61BUaeDzmgL.jpg,931247,depth,60.0 inch
https://m.media-amazon.com/images/I/710HEgcgcXL.jpg,501250,voltage,240.0 volt
https://m.media-amazon.com/images/I/41QCr-24tnL.jpg,292475,width,6.13 inch
https://m.media-amazon.com/images/I/51mXQ5TqYEL.jpg,750883,depth,70.0 millimetre
https://m.media-amazon.com/images/I/71dAcn8DaOL.jpg,120219,maximum_weight_recommendation,20.0 pound
https://m.media-amazon.com/images/I/614DQjkVtAL.jpg,816782,depth,29.0 inch
https://m.media-amazon.com/images/I/61hgyauovEL.jpg,397856,item_weight,80.0 milligram
https://m.media-amazon.com/images/I/71yZukZQEBL.jpg,120219,maximum_weight_recommendation,15.0 pound
https://m.media-amazon.com/images/I/41rauzMOXWL.jpg,943839,depth,12.0 inch
https://m.media-amazon.com/images/I/61dPFc36AGL.jpg,150535,item_weight,135.0 gram
https://m.media-amazon.com/images/I/51ntcPbvmxL.jpg,969033,width,40.0 centimetre
https://m.media-amazon.com/images/I/61NIvQJffXL.jpg,955292,wattage,120.0 watt
https://m.media-amazon.com/images/I/71LnLy7wQiL.jpg,271537,voltage,115.0 volt
https://m.media-amazon.com/images/I/51HwB1PuO6S.jpg,784538,depth,47.24 inch
https://m.media-amazon.com/images/I/51AP7Sd6OXS.jpg,237000,width,235.0 centimetre
https://m.media-amazon.com/images/I/81IlZljYXBL.jpg,969033,maximum_weight_recommendation,0.9 kilogram
https://m.media-amazon.com/images/I/71DzdAmxbGL.jpg,318770,wattage,300.0 watt
https://m.media-amazon.com/images/I/41lT-ZFlqNL.jpg,271537,voltage,"[120.0, 127.0] volt"
https://m.media-amazon.com/images/I/31n7BMEVwaL.jpg,648011,voltage,120.0 volt
https://m.media-amazon.com/images/I/71cK7FqdnnL.jpg,630869,item_weight,15.2 gram
https://m.media-amazon.com/images/I/71SrP6wamoL.jpg,459516,item_volume,5.0 millilitre
https://m.media-amazon.com/images/I/71nVT9ZY9mL.jpg,752266,wattage,4.5 watt
https://m.media-amazon.com/images/I/71zkGv-M+KL.jpg,369753,item_volume,8.8 fluid ounce
https://m.media-amazon.com/images/I/81OQKbJ9qwL.jpg,221399,maximum_weight_recommendation,400 pound
https://m.media-amazon.com/images/I/810y1s-zS4L.jpg,860821,wattage,25.0 watt
https://m.media-amazon.com/images/I/51ftC-0CEWL.jpg,752266,height,63.0 millimetre
https://m.media-amazon.com/images/I/61BT4CEZCrL.jpg,752266,voltage,"[85.0, 265.0] volt"
https://m.media-amazon.com/images/I/51ZvmgDywZL.jpg,611510,maximum_weight_recommendation,300.0 pound
https://m.media-amazon.com/images/I/71Z0D27Vn1L.jpg,709627,item_weight,470.0 gram
https://m.media-amazon.com/images/I/71nYv8jadEL.jpg,318770,wattage,60.0 watt
https://m.media-amazon.com/images/I/71a-xdxhVuL.jpg,365637,item_weight,25.0 gram
https://m.media-amazon.com/images/I/616jXSBXnBL.jpg,237000,width,70.0 inch
https://m.media-amazon.com/images/I/81wzkVAHTTL.jpg,318770,wattage,10.0 watt
https://m.media-amazon.com/images/I/71BzAFen5NL.jpg,254449,item_volume,10.0 millilitre
https://m.media-amazon.com/images/I/81WjodUIsmL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/81z8L8b49SS.jpg,120569,item_volume,6.0 litre
https://m.media-amazon.com/images/I/619NL4-ADpL.jpg,221399,maximum_weight_recommendation,200 kilogram
https://m.media-amazon.com/images/I/51NM53y4vjL.jpg,483370,depth,50.0 centimetre
https://m.media-amazon.com/images/I/81-bXy46yUL.jpg,373285,item_volume,8.0 fluid ounce
https://m.media-amazon.com/images/I/71nKw8zNzTS.jpg,318770,wattage,65.0 watt
https://m.media-amazon.com/images/I/612rO3Wq0lL.jpg,156839,maximum_weight_recommendation,100.0 kilogram
https://m.media-amazon.com/images/I/51uO4NPFWHL.jpg,311997,height,3.8 centimetre
https://m.media-amazon.com/images/I/61AsAQQJDUL.jpg,407921,height,2.0 inch
https://m.media-amazon.com/images/I/81nL-tov04S.jpg,120219,maximum_weight_recommendation,500.0 gram
https://m.media-amazon.com/images/I/51-1H1lEVSL.jpg,549052,depth,130.0 millimetre
https://m.media-amazon.com/images/I/61FXotJyK3S.jpg,178778,depth,23.5 centimetre
https://m.media-amazon.com/images/I/61BPak6iT3L.jpg,267182,voltage,24.0 volt
https://m.media-amazon.com/images/I/6167wvCeAAL.jpg,893692,height,55.0 centimetre
https://m.media-amazon.com/images/I/81phY7ejo8L.jpg,375816,item_weight,450 gram
https://m.media-amazon.com/images/I/41AGdIKrZdL.jpg,658892,width,4.8 centimetre
https://m.media-amazon.com/images/I/51n3ZTvXqkL.jpg,237000,height,64.0 centimetre
https://m.media-amazon.com/images/I/611z-six3zL.jpg,281678,item_volume,1908.0 decilitre
https://m.media-amazon.com/images/I/8194RI9ogsL.jpg,459516,item_volume,500.0 millilitre
https://m.media-amazon.com/images/I/41zberHOvgL.jpg,219199,depth,16.0 centimetre
https://m.media-amazon.com/images/I/41cJuD8aeZL.jpg,574059,width,16.8 centimetre
https://m.media-amazon.com/images/I/51BPNU2R-jL.jpg,810266,width,8.7 centimetre
https://m.media-amazon.com/images/I/71Hl+3S3TuL.jpg,648011,voltage,120.0 volt
https://m.media-amazon.com/images/I/51xJTI9QHbL.jpg,106003,height,4.1 inch
https://m.media-amazon.com/images/I/91Iw+9QCVwL.jpg,993359,item_weight,500.0 gram
https://m.media-amazon.com/images/I/61A9pJH9ilL.jpg,752266,wattage,15.0 watt
https://m.media-amazon.com/images/I/612l7AJoM2L.jpg,843434,depth,225.0 millimetre
https://m.media-amazon.com/images/I/51RAmv3FjeL.jpg,826444,height,111.9 millimetre
https://m.media-amazon.com/images/I/51ii5I4ffHL.jpg,131797,depth,163.0 millimetre
https://m.media-amazon.com/images/I/610uiXUB0JL.jpg,425150,height,135.0 centimetre
https://m.media-amazon.com/images/I/71iSbwHDcdL.jpg,648011,voltage,"[175.0, 265.0] volt"
https://m.media-amazon.com/images/I/615laF4vtHL.jpg,709627,voltage,1.2 volt
https://m.media-amazon.com/images/I/6145Q6tBIuS.jpg,978900,width,30.2 centimetre
https://m.media-amazon.com/images/I/81oIqMoCPsL.jpg,449021,item_weight,10.0 ounce
https://m.media-amazon.com/images/I/61qkuq94A8L.jpg,459516,item_weight,60.0 ounce
https://m.media-amazon.com/images/I/510GG8fWbFL.jpg,276611,width,31.5 inch
https://m.media-amazon.com/images/I/514gyv9x4fL.jpg,480845,height,5.0 centimetre
https://m.media-amazon.com/images/I/71gxyPldtSL.jpg,507467,item_weight,0.59 ounce
https://m.media-amazon.com/images/I/81U4fQ77WzL.jpg,120569,item_volume,16.9 fluid ounce
https://m.media-amazon.com/images/I/51spHN7LC6L.jpg,436746,width,15.0 centimetre
https://m.media-amazon.com/images/I/611mROVzRtL.jpg,823083,height,34.0 centimetre
https://m.media-amazon.com/images/I/71NBAXnW0aL.jpg,969033,maximum_weight_recommendation,60 pound
https://m.media-amazon.com/images/I/61C3QDF4N5L.jpg,752266,height,131.0 millimetre
https://m.media-amazon.com/images/I/61tZ7JW3Q4L.jpg,120219,maximum_weight_recommendation,2005.0 ounce
https://m.media-amazon.com/images/I/51ZVx+IZe+L.jpg,916768,item_volume,180.0 millilitre
https://m.media-amazon.com/images/I/61E1mkKSm1L.jpg,373557,width,8.0 centimetre
https://m.media-amazon.com/images/I/61wnyS8gDIL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61jcPfmKnOL.jpg,884560,item_weight,252.0 gram
https://m.media-amazon.com/images/I/61qaBYa7acL.jpg,459516,item_volume,50.0 millilitre
https://m.media-amazon.com/images/I/61+W6+OPMDL.jpg,932012,depth,72.0 inch
https://m.media-amazon.com/images/I/61DW0we7IBL.jpg,693845,width,9.0 inch
https://m.media-amazon.com/images/I/51f8EQQiwUL.jpg,120219,maximum_weight_recommendation,3.0 gram
https://m.media-amazon.com/images/I/51uFgInli4L.jpg,752266,height,26.0 millimetre
https://m.media-amazon.com/images/I/71VWj+u7u5L.jpg,557758,item_volume,30.0 millilitre
https://m.media-amazon.com/images/I/613X2uz1pDL.jpg,549247,height,71.0 inch
https://m.media-amazon.com/images/I/51RIwlpkwzL.jpg,594224,height,35.0 millimetre
https://m.media-amazon.com/images/I/71XCRg8n+ML.jpg,955292,wattage,1500.0 watt
https://m.media-amazon.com/images/I/81E0NmspZ5L.jpg,373285,item_volume,11.3 fluid ounce
https://m.media-amazon.com/images/I/617CPcH56VL.jpg,752266,width,63.0 centimetre
https://m.media-amazon.com/images/I/71UBV4h0h2L.jpg,916768,item_volume,9.9 millilitre
https://m.media-amazon.com/images/I/815FSr8FZtL.jpg,459516,item_volume,2.0 fluid ounce
https://m.media-amazon.com/images/I/71truVqvWWL.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/81OQ7jQTXWS.jpg,120219,maximum_weight_recommendation,5.0 kilogram
https://m.media-amazon.com/images/I/71LKdvTfnkL.jpg,369753,item_volume,2.5 ounce
https://m.media-amazon.com/images/I/61FDengkO7L.jpg,120569,item_volume,5.0 litre
https://m.media-amazon.com/images/I/61urHVD+P4L.jpg,299791,item_weight,13.2 gram
https://m.media-amazon.com/images/I/61thnRFeKPL.jpg,488883,maximum_weight_recommendation,300 kilogram
https://m.media-amazon.com/images/I/51w93EW3DfL.jpg,173193,width,0.255 inch
https://m.media-amazon.com/images/I/71FwmA-iACL.jpg,884560,item_volume,32.0 fluid ounce
https://m.media-amazon.com/images/I/6161La2DUqL.jpg,849273,height,7.0 inch
https://m.media-amazon.com/images/I/61hEkpnjkAL.jpg,271537,voltage,110.0 volt
https://m.media-amazon.com/images/I/41LDhxXspsL.jpg,529606,height,250.0 millimetre
https://m.media-amazon.com/images/I/61vm2Cri0wL.jpg,523149,item_weight,1.8 gram
https://m.media-amazon.com/images/I/61KGId9XwBL.jpg,752266,wattage,18.0 watt
https://m.media-amazon.com/images/I/61t+mGOhWWL.jpg,752266,wattage,120.0 watt
https://m.media-amazon.com/images/I/61Aj+DSUrXL.jpg,630869,depth,8.5 inch
https://m.media-amazon.com/images/I/71vzbO8dG1L.jpg,281678,item_volume,200.0 millilitre
https://m.media-amazon.com/images/I/41SQAFvOagL.jpg,645199,depth,4.54 inch
https://m.media-amazon.com/images/I/71pytQBtB-L.jpg,557758,item_volume,9.0 fluid ounce
https://m.media-amazon.com/images/I/61-JgPQ2rwL.jpg,480845,width,154.0 millimetre
https://m.media-amazon.com/images/I/61Rz8G64ptS.jpg,373285,item_volume,2.0 fluid ounce
https://m.media-amazon.com/images/I/71oXiO0Vc4L.jpg,957050,wattage,90.0 watt
https://m.media-amazon.com/images/I/41Vow+0lT+L.jpg,866516,item_weight,12.0 ounce
https://m.media-amazon.com/images/I/41BbAUNhS9L.jpg,982714,height,77.0 millimetre
https://m.media-amazon.com/images/I/718cDRRVxwL.jpg,459516,item_volume,2.0 fluid ounce
https://m.media-amazon.com/images/I/615cEkiz2DL.jpg,955292,wattage,65.0 watt
https://m.media-amazon.com/images/I/51PVZsEZyML.jpg,675317,depth,10.0 centimetre
https://m.media-amazon.com/images/I/61-imh0q1uL.jpg,865020,width,63.0 centimetre
https://m.media-amazon.com/images/I/61dBee6X34L.jpg,271537,voltage,18.0 volt
https://m.media-amazon.com/images/I/41pohR7cbCL.jpg,108478,width,13.5 centimetre
https://m.media-amazon.com/images/I/71KOLrwC2wS.jpg,120219,maximum_weight_recommendation,400.0 gram
https://m.media-amazon.com/images/I/611Sk-6LQKL.jpg,306795,height,15.0 inch
https://m.media-amazon.com/images/I/81KfxXADuIL.jpg,459516,item_volume,250.0 millilitre
https://m.media-amazon.com/images/I/51CwhfPS6NL.jpg,658003,height,3.0 centimetre
https://m.media-amazon.com/images/I/51M3P7fGReL.jpg,752266,height,8.5 centimetre
https://m.media-amazon.com/images/I/61O76NJVEgL.jpg,449805,item_weight,7.6 pound
https://m.media-amazon.com/images/I/417rUpP4+bL.jpg,494658,depth,25.0 centimetre
https://m.media-amazon.com/images/I/611ndvndCZL.jpg,549052,height,14.5 centimetre
https://m.media-amazon.com/images/I/519dFJ1sQdL.jpg,507619,depth,20.0 centimetre
https://m.media-amazon.com/images/I/71NNIjL3WRL.jpg,254046,item_weight,0.04 ounce
https://m.media-amazon.com/images/I/412W+qXfrGL.jpg,705487,width,300.0 centimetre
https://m.media-amazon.com/images/I/61Xp3NM3PRS.jpg,611510,maximum_weight_recommendation,100 kilogram
https://m.media-amazon.com/images/I/41KQU5J8QUL.jpg,210293,depth,9.0 centimetre
https://m.media-amazon.com/images/I/613yQHeqpdL.jpg,529606,height,3.94 inch
https://m.media-amazon.com/images/I/612WRuIbRpL.jpg,522832,height,34.0 centimetre
https://m.media-amazon.com/images/I/61bTiJKh4fL.jpg,751532,maximum_weight_recommendation,700 pound
https://m.media-amazon.com/images/I/61hVMBZRstL.jpg,459516,item_volume,210.0 millilitre
https://m.media-amazon.com/images/I/511kQobl1RL.jpg,783600,width,80.0 millimetre
https://m.media-amazon.com/images/I/61F3lC0lwcL.jpg,521194,depth,8.5 inch
https://m.media-amazon.com/images/I/81IuTMHctcL.jpg,179080,wattage,500.0 watt
https://m.media-amazon.com/images/I/51rH9PzWlWL.jpg,200507,width,39.12 centimetre
https://m.media-amazon.com/images/I/61-6Gqgje9L.jpg,120569,item_volume,1.0 litre
https://m.media-amazon.com/images/I/618UHkIYfVL.jpg,437623,depth,86.0 millimetre
https://m.media-amazon.com/images/I/81fYCE5UuEL.jpg,308856,item_weight,55 gram
https://m.media-amazon.com/images/I/6170thF7PYL.jpg,150535,width,12.6 inch
https://m.media-amazon.com/images/I/61BQArRUjPL.jpg,944936,depth,18.5 centimetre
https://m.media-amazon.com/images/I/61RIqjTuD1L.jpg,752266,wattage,5.0 watt
https://m.media-amazon.com/images/I/71E9y3TCzNL.jpg,641642,voltage,12.0 volt
https://m.media-amazon.com/images/I/81W1+pphSQL.jpg,752266,voltage,12.0 volt
https://m.media-amazon.com/images/I/61DUK6i3YVL.jpg,881883,width,180.0 centimetre
https://m.media-amazon.com/images/I/51jzk01zMQL.jpg,696193,height,0.47 inch
https://m.media-amazon.com/images/I/51HUAnP9XWL.jpg,267182,voltage,12.0 volt
https://m.media-amazon.com/images/I/31Rva6TIayL.jpg,991868,width,60.0 centimetre
https://m.media-amazon.com/images/I/51pZ3sTt9aL.jpg,681445,depth,3.9 inch
https://m.media-amazon.com/images/I/61EnYKmFMwL.jpg,120219,maximum_weight_recommendation,100.0 pound
https://m.media-amazon.com/images/I/61+b5I8eKBL.jpg,296366,width,435.0 millimetre
https://m.media-amazon.com/images/I/71v3FMP4iJL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/71QKzUMO9xL.jpg,752266,voltage,"[110.0, 120.0] volt"
https://m.media-amazon.com/images/I/51pfDHtxiKL.jpg,647208,width,30.0 millimetre
https://m.media-amazon.com/images/I/61-HaM2PMTL.jpg,145452,item_weight,320.0 gram
https://m.media-amazon.com/images/I/71JcnbLMBcL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/71uvLYnIwxL.jpg,801829,maximum_weight_recommendation,100 kilogram
https://m.media-amazon.com/images/I/51Cd+lg-fRL.jpg,709627,voltage,7.2 volt
https://m.media-amazon.com/images/I/81zS7-RXsFL.jpg,752266,voltage,230.0 volt
https://m.media-amazon.com/images/I/51DUpYbegVL.jpg,993359,item_weight,50 gram
https://m.media-amazon.com/images/I/51oaINxQGvL.jpg,524117,depth,300.0 millimetre
https://m.media-amazon.com/images/I/41klu2xtCGL.jpg,462731,width,5.0 centimetre
https://m.media-amazon.com/images/I/41Xx6bznfoL.jpg,243137,width,150.0 centimetre
https://m.media-amazon.com/images/I/51F-adyY9NL.jpg,630869,depth,23.0 centimetre
